listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue,month,year,demand_period
25202068,2026-01-01,27,4,0.129,705.0,148.7,176.2,,,1.0,176.0,149.0,705.0,1,2026,off-peak
1785000,2025-02-01,23,5,0.179,248.0,49.4,49.6,6.0,2.0,1.0,50.0,49.0,248.0,2,2025,off-peak
1785000,2025-03-01,21,10,0.323,500.0,49.9,50.0,9.0,2.0,1.0,50.0,50.0,500.0,3,2025,off-peak
1785000,2025-04-01,16,14,0.467,685.0,48.7,48.9,14.0,3.0,1.0,49.0,49.0,685.0,4,2025,shoulder
1785000,2025-05-01,0,31,1.0,1536.0,49.5,49.5,38.0,9.0,1.0,50.0,50.0,1536.0,5,2025,shoulder
1785000,2025-06-01,12,18,0.6,872.0,49.1,48.4,,,1.0,48.0,49.0,872.0,6,2025,peak
1785000,2025-07-01,31,0,0.0,0.0,49.6,,,,1.0,,50.0,0.0,7,2025,peak
1785000,2025-08-01,31,0,0.0,0.0,52.3,,,,1.0,,52.0,0.0,8,2025,peak
1785000,2025-09-01,30,0,0.0,0.0,46.7,,,,1.0,,47.0,0.0,9,2025,shoulder
1785000,2025-10-01,31,0,0.0,0.0,45.1,,,,1.0,,45.0,0.0,10,2025,shoulder
1785000,2025-11-01,30,0,0.0,0.0,45.6,,,,1.0,,46.0,0.0,11,2025,off-peak
1785000,2025-12-01,31,0,0.0,0.0,44.7,,,,1.0,,45.0,0.0,12,2025,peak
1785000,2026-01-01,24,7,0.226,329.0,47.0,47.0,9.0,66.0,1.0,47.0,47.0,329.0,1,2026,off-peak
25995678,2025-02-01,17,11,0.393,1731.0,154.1,157.4,34.0,2.0,2.0,157.0,154.0,1731.0,2,2025,off-peak
25995678,2025-03-01,14,17,0.548,2664.0,153.5,156.7,54.0,4.0,2.0,157.0,154.0,2664.0,3,2025,off-peak
25995678,2025-04-01,12,18,0.6,2901.0,157.8,161.2,62.0,3.0,1.0,161.0,158.0,2901.0,4,2025,shoulder
25995678,2025-05-01,13,18,0.581,3484.0,189.5,193.6,76.0,3.0,2.0,194.0,190.0,3484.0,5,2025,shoulder
25995678,2025-06-01,17,13,0.433,3060.0,227.7,235.4,43.0,3.0,2.0,235.0,228.0,3060.0,6,2025,peak
25995678,2025-07-01,15,16,0.516,3857.0,246.5,241.1,96.0,2.0,2.0,241.0,247.0,3857.0,7,2025,peak
25995678,2025-08-01,12,19,0.613,4124.0,213.7,217.1,50.0,3.0,2.0,217.0,214.0,4124.0,8,2025,peak
25995678,2025-09-01,20,10,0.333,2834.0,263.6,283.4,50.0,2.0,2.0,283.0,264.0,2834.0,9,2025,shoulder
25995678,2025-10-01,15,16,0.516,3991.0,251.2,249.4,91.0,2.0,2.0,249.0,251.0,3991.0,10,2025,shoulder
25995678,2025-11-01,18,12,0.4,3285.0,263.5,273.8,58.0,2.0,2.0,274.0,264.0,3285.0,11,2025,off-peak
25995678,2025-12-01,9,22,0.71,5634.0,268.4,256.1,89.0,7.0,2.0,256.0,268.0,5634.0,12,2025,peak
25995678,2026-01-01,28,3,0.097,864.0,287.9,288.0,18.0,2.0,2.0,288.0,288.0,864.0,1,2026,off-peak
6749964,2025-02-01,22,6,0.214,852.0,140.1,142.0,1.0,1.0,1.0,142.0,140.0,852.0,2,2025,off-peak
6749964,2025-03-01,25,6,0.194,849.0,138.9,141.5,2.0,3.0,1.0,142.0,139.0,849.0,3,2025,off-peak
6749964,2025-04-01,22,8,0.267,1112.0,142.9,139.0,4.0,4.0,1.0,139.0,143.0,1112.0,4,2025,shoulder
6749964,2025-05-01,14,17,0.548,2588.0,147.7,152.2,7.0,2.0,1.0,152.0,148.0,2588.0,5,2025,shoulder
6749964,2025-06-01,14,16,0.533,2278.0,139.9,142.4,14.0,2.0,1.0,142.0,140.0,2278.0,6,2025,peak
6749964,2025-07-01,22,9,0.29,1206.0,136.2,134.0,1.0,3.0,1.0,134.0,136.0,1206.0,7,2025,peak
6749964,2025-08-01,29,2,0.065,268.0,144.9,134.0,1.0,1.0,1.0,134.0,145.0,268.0,8,2025,peak
6749964,2025-09-01,26,4,0.133,578.0,145.9,144.5,1.0,1.0,1.0,145.0,146.0,578.0,9,2025,shoulder
6749964,2025-10-01,30,1,0.032,157.0,151.0,157.0,1.0,1.0,1.0,157.0,151.0,157.0,10,2025,shoulder
6749964,2025-11-01,20,10,0.333,1534.0,156.3,153.4,3.0,3.0,1.0,153.0,156.0,1534.0,11,2025,off-peak
6749964,2025-12-01,23,8,0.258,1218.0,150.2,152.2,23.0,2.0,1.0,152.0,150.0,1218.0,12,2025,peak
6749964,2026-01-01,27,4,0.129,657.0,155.8,164.2,1.0,1.0,1.0,164.0,156.0,657.0,1,2026,off-peak
20946510,2025-02-01,13,15,0.536,2460.0,152.6,164.0,39.0,2.0,2.0,164.0,153.0,2460.0,2,2025,off-peak
20946510,2025-03-01,18,13,0.419,1903.0,137.8,146.4,45.0,2.0,2.0,146.0,138.0,1903.0,3,2025,off-peak
20946510,2025-04-01,11,19,0.633,2924.0,146.4,153.9,58.0,2.0,2.0,154.0,146.0,2924.0,4,2025,shoulder
20946510,2025-05-01,4,27,0.871,4040.0,149.3,149.6,156.0,2.0,2.0,150.0,149.0,4040.0,5,2025,shoulder
20946510,2025-06-01,5,25,0.833,3761.0,151.9,150.4,79.0,3.0,2.0,150.0,152.0,3761.0,6,2025,peak
20946510,2025-07-01,7,24,0.774,3949.0,156.4,164.5,38.0,3.0,2.0,165.0,156.0,3949.0,7,2025,peak
20946510,2025-08-01,12,19,0.613,2970.0,152.8,156.3,52.0,2.0,2.0,156.0,153.0,2970.0,8,2025,peak
20946510,2025-09-01,15,15,0.5,2130.0,137.0,142.0,91.0,2.0,2.0,142.0,137.0,2130.0,9,2025,shoulder
20946510,2025-10-01,12,19,0.613,2778.0,142.7,146.2,78.0,2.0,2.0,146.0,143.0,2778.0,10,2025,shoulder
20946510,2025-11-01,5,25,0.833,3506.0,138.1,140.2,128.0,8.0,2.0,140.0,138.0,3506.0,11,2025,off-peak
20946510,2025-12-01,2,29,0.935,4183.0,143.4,144.2,3.0,2.0,2.0,144.0,143.0,4183.0,12,2025,peak
20946510,2026-01-01,16,15,0.484,2015.0,131.5,134.3,44.0,2.0,2.0,134.0,132.0,2015.0,1,2026,off-peak
21695311,2025-02-01,26,2,0.071,319.0,160.5,159.5,33.0,2.0,2.0,160.0,161.0,319.0,2,2025,off-peak
21695311,2025-03-01,31,0,0.0,0.0,165.3,,,,2.0,,165.0,0.0,3,2025,off-peak
21695311,2025-04-01,22,8,0.267,1257.0,170.3,157.1,2.0,12.0,2.0,157.0,170.0,1257.0,4,2025,shoulder
21695311,2025-05-01,7,24,0.774,4340.0,178.1,180.8,64.0,12.0,2.0,181.0,178.0,4340.0,5,2025,shoulder
21695311,2025-06-01,1,29,0.967,4906.0,169.0,169.2,47.0,29.0,2.0,169.0,169.0,4906.0,6,2025,peak
21695311,2025-07-01,26,5,0.161,844.0,163.1,168.8,,,2.0,169.0,163.0,844.0,7,2025,peak
21695311,2025-08-01,31,0,0.0,0.0,156.8,,,,2.0,,157.0,0.0,8,2025,peak
21695311,2025-09-01,3,27,0.9,4609.0,169.1,170.7,87.0,19.0,2.0,171.0,169.0,4609.0,9,2025,shoulder
21695311,2025-10-01,13,18,0.581,3256.0,181.5,180.9,66.0,2.0,2.0,181.0,182.0,3256.0,10,2025,shoulder
21695311,2025-11-01,18,12,0.4,2079.0,182.4,173.2,21.0,5.0,2.0,173.0,182.0,2079.0,11,2025,off-peak
21695311,2025-12-01,27,4,0.129,746.0,177.5,186.5,24.0,4.0,2.0,187.0,178.0,746.0,12,2025,peak
21695311,2026-01-01,31,0,0.0,0.0,177.5,,,,2.0,,178.0,0.0,1,2026,off-peak
31833264,2025-02-01,28,0,0.0,0.0,395.1,,,,2.0,,395.0,0.0,2,2025,off-peak
31833264,2025-03-01,31,0,0.0,0.0,388.5,,,,2.0,,389.0,0.0,3,2025,off-peak
31833264,2025-04-01,30,0,0.0,0.0,399.8,,,,2.0,,400.0,0.0,4,2025,shoulder
31833264,2025-05-01,31,0,0.0,0.0,387.1,,,,2.0,,387.0,0.0,5,2025,shoulder
31833264,2025-06-01,30,0,0.0,0.0,407.0,,,,2.0,,407.0,0.0,6,2025,peak
31833264,2025-07-01,31,0,0.0,0.0,401.0,,,,2.0,,401.0,0.0,7,2025,peak
31833264,2025-08-01,31,0,0.0,0.0,398.3,,,,2.0,,398.0,0.0,8,2025,peak
31833264,2025-09-01,30,0,0.0,0.0,554.1,,,,2.0,,554.0,0.0,9,2025,shoulder
31833264,2025-10-01,31,0,0.0,0.0,556.0,,,,2.0,,556.0,0.0,10,2025,shoulder
31833264,2025-11-01,26,4,0.133,2047.0,550.3,511.8,238.0,4.0,2.0,512.0,550.0,2047.0,11,2025,off-peak
31833264,2025-12-01,19,12,0.387,5434.0,581.8,452.8,44.0,5.0,3.0,453.0,582.0,5434.0,12,2025,peak
31833264,2026-01-01,24,7,0.226,4640.0,675.3,662.9,48.0,4.0,2.0,663.0,675.0,4640.0,1,2026,off-peak
23941753,2025-02-01,16,12,0.429,644.0,53.2,53.7,1.0,12.0,1.0,54.0,53.0,644.0,2,2025,off-peak
23941753,2025-03-01,20,11,0.355,607.0,54.5,55.2,1.0,11.0,1.0,55.0,55.0,607.0,3,2025,off-peak
23941753,2025-04-01,20,10,0.333,533.0,53.5,53.3,1.0,10.0,1.0,53.0,54.0,533.0,4,2025,shoulder
23941753,2025-05-01,29,2,0.065,109.0,58.5,54.5,10.0,2.0,1.0,55.0,59.0,109.0,5,2025,shoulder
23941753,2025-06-01,21,9,0.3,479.0,52.2,53.2,1.0,9.0,1.0,53.0,52.0,479.0,6,2025,peak
23941753,2025-07-01,26,5,0.161,279.0,55.1,55.8,12.0,2.0,1.0,56.0,55.0,279.0,7,2025,peak
23941753,2025-08-01,26,5,0.161,274.0,69.7,54.8,35.0,2.0,1.0,55.0,70.0,274.0,8,2025,peak
23941753,2025-09-01,28,2,0.067,198.0,87.8,99.0,1.0,2.0,1.0,99.0,88.0,198.0,9,2025,shoulder
23941753,2025-10-01,31,0,0.0,0.0,89.7,,,,1.0,,90.0,0.0,10,2025,shoulder
23941753,2025-11-01,30,0,0.0,0.0,86.0,,,,1.0,,86.0,0.0,11,2025,off-peak
23941753,2025-12-01,31,0,0.0,0.0,88.0,,,,1.0,,88.0,0.0,12,2025,peak
23941753,2026-01-01,31,0,0.0,0.0,90.3,,,,1.0,,90.0,0.0,1,2026,off-peak
27813022,2025-02-01,15,13,0.464,1691.0,120.9,130.1,5.0,3.0,2.0,130.0,121.0,1691.0,2,2025,off-peak
27813022,2025-03-01,8,23,0.742,2350.0,100.1,102.2,14.0,4.0,2.0,102.0,100.0,2350.0,3,2025,off-peak
27813022,2025-04-01,6,24,0.8,2574.0,106.0,107.2,30.0,4.0,2.0,107.0,106.0,2574.0,4,2025,shoulder
27813022,2025-05-01,8,23,0.742,2753.0,115.0,119.7,25.0,3.0,2.0,120.0,115.0,2753.0,5,2025,shoulder
27813022,2025-06-01,5,25,0.833,2808.0,112.7,112.3,21.0,3.0,2.0,112.0,113.0,2808.0,6,2025,peak
27813022,2025-07-01,3,28,0.903,2966.0,104.8,105.9,12.0,4.0,2.0,106.0,105.0,2966.0,7,2025,peak
27813022,2025-08-01,6,25,0.806,2634.0,101.9,105.4,47.0,2.0,2.0,105.0,102.0,2634.0,8,2025,peak
27813022,2025-09-01,6,24,0.8,2804.0,115.7,116.8,47.0,4.0,2.0,117.0,116.0,2804.0,9,2025,shoulder
27813022,2025-10-01,8,23,0.742,2400.0,100.5,104.3,24.0,4.0,2.0,104.0,101.0,2400.0,10,2025,shoulder
27813022,2025-11-01,9,21,0.7,2209.0,107.0,105.2,31.0,3.0,2.0,105.0,107.0,2209.0,11,2025,off-peak
27813022,2025-12-01,1,30,0.968,2865.0,95.1,95.5,21.0,3.0,2.0,96.0,95.0,2865.0,12,2025,peak
27813022,2026-01-01,11,20,0.645,1843.0,90.7,92.2,13.0,3.0,2.0,92.0,91.0,1843.0,1,2026,off-peak
18439088,2025-02-01,3,25,0.893,2813.0,112.4,112.5,44.0,2.0,2.0,113.0,112.0,2813.0,2,2025,off-peak
18439088,2025-03-01,14,17,0.548,1914.0,112.4,112.6,16.0,2.0,2.0,113.0,112.0,1914.0,3,2025,off-peak
18439088,2025-04-01,19,11,0.367,1240.0,113.0,112.7,41.0,3.0,2.0,113.0,113.0,1240.0,4,2025,shoulder
18439088,2025-05-01,8,23,0.742,2727.0,120.8,118.6,19.0,3.0,2.0,119.0,121.0,2727.0,5,2025,shoulder
18439088,2025-06-01,12,18,0.6,2248.0,127.3,124.9,9.0,3.0,2.0,125.0,127.0,2248.0,6,2025,peak
18439088,2025-07-01,17,14,0.452,1699.0,121.3,121.4,1.0,1.0,2.0,121.0,121.0,1699.0,7,2025,peak
18439088,2025-08-01,15,16,0.516,1804.0,114.3,112.8,4.0,1.0,2.0,113.0,114.0,1804.0,8,2025,peak
18439088,2025-09-01,0,30,1.0,3822.0,127.4,127.4,51.0,5.0,2.0,127.0,127.0,3822.0,9,2025,shoulder
18439088,2025-10-01,8,23,0.742,2700.0,116.4,117.4,28.0,2.0,2.0,117.0,116.0,2700.0,10,2025,shoulder
18439088,2025-11-01,10,20,0.667,2336.0,117.6,116.8,39.0,3.0,2.0,117.0,118.0,2336.0,11,2025,off-peak
18439088,2025-12-01,26,5,0.161,568.0,116.6,113.6,80.0,2.0,2.0,114.0,117.0,568.0,12,2025,peak
18439088,2026-01-01,16,15,0.484,1815.0,121.8,121.0,2.0,2.0,2.0,121.0,122.0,1815.0,1,2026,off-peak
17078548,2025-02-01,28,0,0.0,0.0,161.2,,,,3.0,,161.0,0.0,2,2025,off-peak
17078548,2025-03-01,31,0,0.0,0.0,162.7,,,,3.0,,163.0,0.0,3,2025,off-peak
17078548,2025-04-01,30,0,0.0,0.0,182.5,,,,3.0,,183.0,0.0,4,2025,shoulder
17078548,2025-05-01,29,2,0.065,352.0,199.9,176.0,5.0,2.0,4.0,176.0,200.0,352.0,5,2025,shoulder
17078548,2025-06-01,30,0,0.0,0.0,208.1,,,,3.0,,208.0,0.0,6,2025,peak
17078548,2025-07-01,31,0,0.0,0.0,190.9,,,,3.0,,191.0,0.0,7,2025,peak
17078548,2025-08-01,31,0,0.0,0.0,182.1,,,,3.0,,182.0,0.0,8,2025,peak
17078548,2025-09-01,30,0,0.0,0.0,188.3,,,,3.0,,188.0,0.0,9,2025,shoulder
17078548,2025-10-01,27,4,0.129,918.0,209.7,229.5,1.0,4.0,3.0,230.0,210.0,918.0,10,2025,shoulder
17078548,2025-11-01,30,0,0.0,0.0,217.8,,,,3.0,,218.0,0.0,11,2025,off-peak
17078548,2025-12-01,24,7,0.226,1616.0,231.5,230.9,31.0,7.0,3.0,231.0,232.0,1616.0,12,2025,peak
17078548,2026-01-01,31,0,0.0,0.0,207.5,,,,3.0,,208.0,0.0,1,2026,off-peak
24513501,2025-02-01,28,0,0.0,0.0,35.0,,,,7.0,,35.0,0.0,2,2025,off-peak
24513501,2025-03-01,31,0,0.0,0.0,35.5,,,,7.0,,36.0,0.0,3,2025,off-peak
24513501,2025-04-01,30,0,0.0,0.0,35.3,,,,7.0,,35.0,0.0,4,2025,shoulder
24513501,2025-05-01,31,0,0.0,0.0,35.9,,,,7.0,,36.0,0.0,5,2025,shoulder
24513501,2025-06-01,17,13,0.433,469.0,36.0,36.1,1.0,13.0,7.0,36.0,36.0,469.0,6,2025,peak
24513501,2025-07-01,31,0,0.0,0.0,36.4,,,,7.0,,36.0,0.0,7,2025,peak
24513501,2025-08-01,6,25,0.806,943.0,37.9,37.7,21.0,45.0,10.0,38.0,38.0,943.0,8,2025,peak
24513501,2025-09-01,10,20,0.667,726.0,36.1,36.3,,,14.0,36.0,36.0,726.0,9,2025,shoulder
24513501,2025-10-01,20,11,0.355,365.0,33.0,33.2,4.0,5.0,10.0,33.0,33.0,365.0,10,2025,shoulder
24513501,2025-11-01,30,0,0.0,0.0,33.0,,,,7.0,,33.0,0.0,11,2025,off-peak
24513501,2025-12-01,31,0,0.0,0.0,35.0,,,,7.0,,35.0,0.0,12,2025,peak
24513501,2026-01-01,31,0,0.0,0.0,34.1,,,,7.0,,34.0,0.0,1,2026,off-peak
1502803,2025-02-01,7,21,0.75,2121.0,98.9,101.0,21.0,5.0,3.0,101.0,99.0,2121.0,2,2025,off-peak
1502803,2025-03-01,6,25,0.806,2535.0,99.9,101.4,33.0,6.0,3.0,101.0,100.0,2535.0,3,2025,off-peak
1502803,2025-04-01,6,24,0.8,2587.0,106.0,107.8,65.0,6.0,3.0,108.0,106.0,2587.0,4,2025,shoulder
1502803,2025-05-01,5,26,0.839,2820.0,107.8,108.5,65.0,4.0,3.0,109.0,108.0,2820.0,5,2025,shoulder
1502803,2025-06-01,3,27,0.9,3054.0,114.1,113.1,22.0,13.0,3.0,113.0,114.0,3054.0,6,2025,peak
1502803,2025-07-01,1,30,0.968,3500.0,117.3,116.7,13.0,7.0,3.0,117.0,117.0,3500.0,7,2025,peak
1502803,2025-08-01,9,22,0.71,2528.0,116.9,114.9,26.0,5.0,3.0,115.0,117.0,2528.0,8,2025,peak
1502803,2025-09-01,7,23,0.767,2970.0,129.6,129.1,56.0,5.0,3.0,129.0,130.0,2970.0,9,2025,shoulder
1502803,2025-10-01,11,20,0.645,2471.0,127.3,123.5,74.0,5.0,3.0,124.0,127.0,2471.0,10,2025,shoulder
1502803,2025-11-01,16,14,0.467,1837.0,132.3,131.2,57.0,3.0,2.0,131.0,132.0,1837.0,11,2025,off-peak
1502803,2025-12-01,15,16,0.516,2167.0,128.0,135.4,34.0,4.0,3.0,135.0,128.0,2167.0,12,2025,peak
1502803,2026-01-01,19,12,0.387,1871.0,148.5,155.9,16.0,3.0,1.0,156.0,149.0,1871.0,1,2026,off-peak
14786218,2025-02-01,28,0,0.0,0.0,227.5,,,,2.0,,228.0,0.0,2,2025,off-peak
14786218,2025-03-01,11,20,0.645,5297.0,264.9,264.9,80.0,17.0,2.0,265.0,265.0,5297.0,3,2025,off-peak
14786218,2025-04-01,7,23,0.767,5858.0,250.1,254.7,191.0,3.0,2.0,255.0,250.0,5858.0,4,2025,shoulder
14786218,2025-05-01,10,21,0.677,5344.0,253.8,254.5,120.0,2.0,2.0,255.0,254.0,5344.0,5,2025,shoulder
14786218,2025-06-01,3,27,0.9,7382.0,270.4,273.4,82.0,3.0,2.0,273.0,270.0,7382.0,6,2025,peak
14786218,2025-07-01,1,30,0.968,8273.0,275.5,275.8,127.0,4.0,2.0,276.0,276.0,8273.0,7,2025,peak
14786218,2025-08-01,7,24,0.774,6099.0,256.2,254.1,67.0,3.0,2.0,254.0,256.0,6099.0,8,2025,peak
14786218,2025-09-01,9,21,0.7,5351.0,252.4,254.8,84.0,3.0,2.0,255.0,252.0,5351.0,9,2025,shoulder
14786218,2025-10-01,27,4,0.129,923.0,242.3,230.8,31.0,2.0,2.0,231.0,242.0,923.0,10,2025,shoulder
14786218,2025-11-01,21,9,0.3,2480.0,250.4,275.6,54.0,2.0,2.0,276.0,250.0,2480.0,11,2025,off-peak
14786218,2025-12-01,17,14,0.452,3385.0,238.2,241.8,41.0,4.0,2.0,242.0,238.0,3385.0,12,2025,peak
14786218,2026-01-01,28,3,0.097,679.0,226.6,226.3,60.0,3.0,2.0,226.0,227.0,679.0,1,2026,off-peak
31104826,2025-02-01,28,0,0.0,0.0,118.9,,,,2.0,,119.0,0.0,2,2025,off-peak
31104826,2025-03-01,26,5,0.161,588.0,119.5,117.6,19.0,1.0,2.0,118.0,120.0,588.0,3,2025,off-peak
31104826,2025-04-01,21,9,0.3,1082.0,120.0,120.2,16.0,3.0,2.0,120.0,120.0,1082.0,4,2025,shoulder
31104826,2025-05-01,25,6,0.194,778.0,123.8,129.7,33.0,2.0,2.0,130.0,124.0,778.0,5,2025,shoulder
31104826,2025-06-01,17,13,0.433,1727.0,137.8,132.8,3.0,3.0,2.0,133.0,138.0,1727.0,6,2025,peak
31104826,2025-07-01,21,10,0.323,1380.0,131.5,138.0,57.0,2.0,2.0,138.0,132.0,1380.0,7,2025,peak
31104826,2025-08-01,26,5,0.161,588.0,121.5,117.6,4.0,1.0,2.0,118.0,122.0,588.0,8,2025,peak
31104826,2025-09-01,24,6,0.2,788.0,132.0,131.3,18.0,1.0,2.0,131.0,132.0,788.0,9,2025,shoulder
31104826,2025-10-01,22,9,0.29,1113.0,125.8,123.7,19.0,2.0,2.0,124.0,126.0,1113.0,10,2025,shoulder
31104826,2025-11-01,17,13,0.433,1652.0,125.4,127.1,188.0,6.0,2.0,127.0,125.0,1652.0,11,2025,off-peak
31104826,2025-12-01,27,4,0.129,515.0,121.4,128.8,196.0,2.0,2.0,129.0,121.0,515.0,12,2025,peak
31104826,2026-01-01,26,5,0.161,629.0,123.2,125.8,28.0,2.0,2.0,126.0,123.0,629.0,1,2026,off-peak
20517670,2025-02-01,11,17,0.607,3493.0,199.6,205.5,8.0,15.0,2.0,206.0,200.0,3493.0,2,2025,off-peak
20517670,2025-03-01,0,31,1.0,6087.0,196.4,196.4,5.0,2.0,2.0,196.0,196.0,6087.0,3,2025,off-peak
20517670,2025-04-01,18,12,0.4,2221.0,187.3,185.1,5.0,6.0,2.0,185.0,187.0,2221.0,4,2025,shoulder
20517670,2025-05-01,11,20,0.645,4272.0,213.7,213.6,40.0,5.0,2.0,214.0,214.0,4272.0,5,2025,shoulder
20517670,2025-06-01,19,11,0.367,2817.0,233.9,256.1,12.0,3.0,2.0,256.0,234.0,2817.0,6,2025,peak
20517670,2025-07-01,25,6,0.194,1406.0,233.8,234.3,17.0,14.0,2.0,234.0,234.0,1406.0,7,2025,peak
20517670,2025-08-01,0,31,1.0,6643.0,214.3,214.3,,,2.0,214.0,214.0,6643.0,8,2025,peak
20517670,2025-09-01,18,12,0.4,2570.0,213.5,214.2,3.0,13.0,2.0,214.0,214.0,2570.0,9,2025,shoulder
20517670,2025-10-01,10,21,0.677,5221.0,246.8,248.6,,,2.0,249.0,247.0,5221.0,10,2025,shoulder
20517670,2025-11-01,30,0,0.0,0.0,230.4,,,,2.0,,230.0,0.0,11,2025,off-peak
20517670,2025-12-01,21,10,0.323,2447.0,240.8,244.7,17.0,3.0,2.0,245.0,241.0,2447.0,12,2025,peak
20517670,2026-01-01,22,9,0.29,2123.0,223.0,235.9,1.0,2.0,2.0,236.0,223.0,2123.0,1,2026,off-peak
20725544,2025-02-01,0,28,1.0,4469.0,159.6,159.6,30.0,1.0,2.0,160.0,160.0,4469.0,2,2025,off-peak
20725544,2025-03-01,20,11,0.355,1813.0,161.1,164.8,25.0,2.0,2.0,165.0,161.0,1813.0,3,2025,off-peak
20725544,2025-04-01,20,10,0.333,1843.0,177.1,184.3,36.0,2.0,2.0,184.0,177.0,1843.0,4,2025,shoulder
20725544,2025-05-01,22,9,0.29,2494.0,236.1,277.1,55.0,2.0,2.0,277.0,236.0,2494.0,5,2025,shoulder
20725544,2025-06-01,18,12,0.4,3299.0,251.1,274.9,43.0,3.0,2.0,275.0,251.0,3299.0,6,2025,peak
20725544,2025-07-01,14,17,0.548,3249.0,183.4,191.1,45.0,3.0,2.0,191.0,183.0,3249.0,7,2025,peak
20725544,2025-08-01,17,14,0.452,2261.0,164.4,161.5,44.0,3.0,2.0,162.0,164.0,2261.0,8,2025,peak
20725544,2025-09-01,18,12,0.4,2051.0,158.8,170.9,39.0,2.0,2.0,171.0,159.0,2051.0,9,2025,shoulder
20725544,2025-10-01,16,15,0.484,3278.0,193.1,218.5,11.0,3.0,2.0,219.0,193.0,3278.0,10,2025,shoulder
20725544,2025-11-01,25,5,0.167,1304.0,204.4,260.8,4.0,1.0,2.0,261.0,204.0,1304.0,11,2025,off-peak
20725544,2025-12-01,19,12,0.387,2816.0,220.9,234.7,22.0,2.0,2.0,235.0,221.0,2816.0,12,2025,peak
20725544,2026-01-01,26,5,0.161,914.0,193.8,182.8,5.0,2.0,2.0,183.0,194.0,914.0,1,2026,off-peak
21827516,2025-02-01,18,10,0.357,1560.0,154.0,156.0,1.0,10.0,2.0,156.0,154.0,1560.0,2,2025,off-peak
21827516,2025-03-01,13,18,0.581,2893.0,154.7,160.7,6.0,3.0,2.0,161.0,155.0,2893.0,3,2025,off-peak
21827516,2025-04-01,22,8,0.267,1268.0,159.0,158.5,27.0,2.0,2.0,159.0,159.0,1268.0,4,2025,shoulder
21827516,2025-05-01,16,15,0.484,2844.0,172.3,189.6,12.0,2.0,2.0,190.0,172.0,2844.0,5,2025,shoulder
21827516,2025-06-01,22,8,0.267,1426.0,204.5,178.2,22.0,3.0,2.0,178.0,205.0,1426.0,6,2025,peak
21827516,2025-07-01,18,13,0.419,2098.0,158.1,161.4,16.0,4.0,2.0,161.0,158.0,2098.0,7,2025,peak
21827516,2025-08-01,26,5,0.161,674.0,149.3,134.8,31.0,2.0,2.0,135.0,149.0,674.0,8,2025,peak
21827516,2025-09-01,16,14,0.467,2113.0,154.3,150.9,23.0,3.0,2.0,151.0,154.0,2113.0,9,2025,shoulder
21827516,2025-10-01,17,14,0.452,2345.0,190.3,167.5,26.0,5.0,2.0,168.0,190.0,2345.0,10,2025,shoulder
21827516,2025-11-01,20,10,0.333,2062.0,205.3,206.2,175.0,3.0,2.0,206.0,205.0,2062.0,11,2025,off-peak
21827516,2025-12-01,21,10,0.323,2027.0,225.9,202.7,31.0,2.0,2.0,203.0,226.0,2027.0,12,2025,peak
21827516,2026-01-01,25,6,0.194,969.0,168.8,161.5,27.0,3.0,2.0,162.0,169.0,969.0,1,2026,off-peak
12269378,2025-02-01,28,0,0.0,0.0,164.8,,,,3.0,,165.0,0.0,2,2025,off-peak
12269378,2025-03-01,31,0,0.0,0.0,163.4,,,,3.0,,163.0,0.0,3,2025,off-peak
12269378,2025-04-01,3,27,0.9,5870.0,215.5,217.4,272.0,10.0,3.0,217.0,216.0,5870.0,4,2025,shoulder
12269378,2025-05-01,12,19,0.613,3948.0,227.5,207.8,234.0,3.0,3.0,208.0,228.0,3948.0,5,2025,shoulder
12269378,2025-06-01,23,7,0.233,1152.0,184.9,164.6,98.0,3.0,3.0,165.0,185.0,1152.0,6,2025,peak
12269378,2025-07-01,7,24,0.774,3921.0,160.9,163.4,19.0,6.0,3.0,163.0,161.0,3921.0,7,2025,peak
12269378,2025-08-01,23,8,0.258,1170.0,146.2,146.2,11.0,5.0,3.0,146.0,146.0,1170.0,8,2025,peak
12269378,2025-09-01,27,3,0.1,562.0,165.1,187.3,17.0,3.0,3.0,187.0,165.0,562.0,9,2025,shoulder
12269378,2025-10-01,18,13,0.419,2315.0,167.9,178.1,13.0,3.0,3.0,178.0,168.0,2315.0,10,2025,shoulder
12269378,2025-11-01,20,10,0.333,1553.0,151.3,155.3,32.0,3.0,3.0,155.0,151.0,1553.0,11,2025,off-peak
12269378,2025-12-01,19,12,0.387,1736.0,144.2,144.7,38.0,3.0,3.0,145.0,144.0,1736.0,12,2025,peak
12269378,2026-01-01,24,7,0.226,1060.0,149.8,151.4,26.0,7.0,3.0,151.0,150.0,1060.0,1,2026,off-peak
22402309,2025-02-01,4,24,0.857,2605.0,108.6,108.5,1.0,5.0,7.0,109.0,109.0,2605.0,2,2025,off-peak
22402309,2025-03-01,3,28,0.903,3090.0,110.4,110.4,4.0,5.0,7.0,110.0,110.0,3090.0,3,2025,off-peak
22402309,2025-04-01,3,27,0.9,2977.0,110.3,110.3,13.0,5.0,7.0,110.0,110.0,2977.0,4,2025,shoulder
