term,ttm_occupancy,ttm_avg_rate,ttm_revenue
lagniappe,-0.06822605344089863,-0.017400267231500222,-0.039712176379695846
lagniappe noda,-0.06822605344089863,-0.017400267231500222,-0.039712176379695846
lake,0.00803246961203524,0.08451131610019118,0.07393964464416769
lake carowinds,-0.012604011569605979,0.026657066299626046,0.013916009466106296
lake pool,-0.03964395948113136,0.2361389522329443,0.10144023939000646
lake wylie,0.03231596334077191,0.04034590231356845,0.06781828676438766
lake_access,-0.029681782425512702,0.10136635500009794,0.06313792213099634
lake_access private_entrance,-0.029681782425512702,0.10136635500009794,0.06313792213099634
large,0.10061429277629914,-0.009464669716982807,0.051476351949670276
large bright,-0.07007694510521485,0.06481358499573363,-0.007707466464762422
large fenced,0.127922781067792,-0.03063517509287168,0.05645557344469706
laser_tag,-0.149834725769269,0.07021574816668796,-0.050500753057249194
laser_tag batting_cage,-0.149834725769269,0.07021574816668796,-0.050500753057249194
laugh,0.014037182582751535,-0.06386544350043301,-0.062368025506694756
laugh love,0.014037182582751535,-0.06386544350043301,-0.062368025506694756
laughing,-0.034359217042814395,0.01794769317061999,-0.010476189775384788
laughing frog,-0.034359217042814395,0.01794769317061999,-0.010476189775384788
laundromat_nearby,0.07893656246277483,-0.07367360518975388,-0.029576397354220553
laundromat_nearby backyard,0.037481628722597575,0.022972111573353434,0.05286025187136951
laundromat_nearby free_parking_on_premises,-0.012450905333184152,-0.09595780220881774,-0.09759654897242437
laundromat_nearby free_street_parking,0.0017383301914411715,-0.030481854652520797,-0.03119494105133132
laundromat_nearby outdoor_furniture,-0.13080194812817933,-0.001156517348043043,-0.0692515565183541
laundromat_nearby patio_or_balcony,0.08967982538398105,-0.057789946641516515,-0.016095545543247824
laundromat_nearby resort_access,0.08118136356293247,0.016566611033179347,0.06026062822245236
lavish,-0.04245273241951298,0.03342962455060995,0.004618661892447428
lavish myers,-0.04245273241951298,0.03342962455060995,0.004618661892447428
level,0.03067607942436846,-0.05975741684366382,-0.0444728377875907
level apt,0.03067607942436846,-0.05975741684366382,-0.0444728377875907
lifestyle,-0.058866107544967454,-0.01254510689535809,-0.03402146859770244
lifestyle bathtub,-0.058866107544967454,-0.01254510689535809,-0.03402146859770244
light,0.20008112564472197,-0.06712609752485897,0.005371008685003415
light filled,0.05064661234862149,0.03424854906710601,0.07162079197320295
light rail,0.19429746178896443,-0.0853784353007813,-0.02247277249814581
lightrail,-0.06822605344089863,-0.017400267231500222,-0.039712176379695846
lightrail bathtub,-0.06822605344089863,-0.017400267231500222,-0.039712176379695846
line,-0.02785575197574486,-0.022112172749597415,-0.03155796169998023
line bathtub,-0.02785575197574486,-0.022112172749597415,-0.03155796169998023
live,0.04044754416688141,-0.0826259731762679,-0.0665873723038919
live laugh,0.014037182582751535,-0.06386544350043301,-0.062368025506694756
live work,0.03799014960695827,-0.06749918770630446,-0.05126645774868927
living,0.01736279250581201,-0.003685832475959698,0.012113679406463051
living close,-0.062268561724115976,0.027579834303994164,-0.029958105771844205
living hair_dryer,0.03167337669063183,-0.009596670651455792,0.013487331973714049
living wilmore,-0.005226622161106422,0.002840558699978445,0.007178546100092811
ll,0.08442780166100919,0.009284306363204,0.05008120726088892
ll free,0.08442780166100919,0.009284306363204,0.05008120726088892
llc,0.2291731617229236,-0.04221451808558901,0.027101933293502724
llc charlotte,-0.00041578342320349105,0.01527335936331451,0.009546226551798754
llc pet,0.251018726651737,-0.05306565873260207,0.02537467484333848
locale,-0.0857825851112815,-0.029324046113533488,-0.09045601421446325
locale bathtub,-0.0857825851112815,-0.029324046113533488,-0.09045601421446325
located,0.012055448995690995,-0.03079543311146609,-0.009640010746821416
located guest,0.03799932978651123,-0.031376099653980534,-0.0003807529926238947
located min,-0.02372162663209426,-0.011184413661759327,-0.01381711780915633
location,-0.04519574241371601,0.06905940936736027,0.0130721299815001
location br,-0.09791510037777393,0.010379340324954996,-0.04899001599511193
location hair_dryer,-0.036566223241447454,0.0016878229358699714,-0.01920933881929291
location pool,-0.06461988595271237,0.16329757264283631,0.06423890147102734
location south,0.07211745566579841,-0.012174349944175232,0.02757876788716843
location tv,-0.0670293370082036,0.0012736750895143496,-0.037133656186192104
lock_on_bedroom_door,-0.022389361555640135,-0.04030015209109826,-0.08667522763093828
lock_on_bedroom_door hangers,-0.022389361555640135,-0.04030015209109826,-0.08667522763093828
loft,0.07402298505471824,0.09562851395114343,0.1317274763380715
loft arts,0.01066892866219421,0.002752609648743413,0.026113092657027083
loft min,-0.01607669291137272,-0.018648853921577377,-0.022117553138945593
loft myers,-0.0670293370082036,0.0012736750895143496,-0.037133656186192104
loft near,0.026136814741876648,-0.036458249403140415,-0.025530778416718868
loft plaza,0.09051391540016104,-0.053085790502828877,-0.02290701667051511
loft staycation,0.04981845587593677,0.33583896229152393,0.3599445603743312
long,-0.05649959978266393,-0.018900998504399934,-0.050484129790742696
long term,-0.05649959978266393,-0.018900998504399934,-0.050484129790742696
long_term_stays_allowed,0.20745954921100043,-0.06999670675119377,0.019862199638080096
long_term_stays_allowed cleaning_before_checkout,0.09003327671895778,-0.07402178466741909,-0.045552597122705506
long_term_stays_allowed dining_table,-0.11279122710677199,0.0752739226276125,-0.009511380749443596
long_term_stays_allowed hangers,-0.0526458269945162,-0.010290799710785226,-0.030636481810646016
long_term_stays_allowed lock_on_bedroom_door,-0.062268561724115976,0.027579834303994164,-0.029958105771844205
long_term_stays_allowed safe,-0.06778488465425646,-0.038756368753606725,-0.059082424659481936
long_term_stays_allowed shampoo,0.02806367055999074,-0.03804925987824613,-0.010448088531291677
longterm,-0.02025286758680411,0.018724538741977274,-0.00022759101046147795
longterm rental,-0.02025286758680411,0.018724538741977274,-0.00022759101046147795
lot,-0.12706919709062084,-0.04041928709913342,-0.07425141655752743
lot bedroom,-0.12706919709062084,-0.04041928709913342,-0.07425141655752743
lounge,-0.004880626370069746,0.27269493140415607,0.2350661842802294
lounge bathtub,-0.004880626370069746,0.27269493140415607,0.2350661842802294
love,0.014037182582751535,-0.06386544350043301,-0.062368025506694756
love tv,0.014037182582751535,-0.06386544350043301,-0.062368025506694756
low,-0.07938916470985719,-0.04863852573100787,-0.06941142470535702
low cleaning,-0.07938916470985719,-0.04863852573100787,-0.06941142470535702
luggage_dropoff_allowed,0.1317272431351563,-0.026876134037671178,0.03112432042780505
luggage_dropoff_allowed baking_sheet,0.03799932978651139,-0.09277166136258443,-0.07269805724579106
luggage_dropoff_allowed breakfast,-0.04788755768022902,0.0003006649378227931,-0.027701357709098904
luggage_dropoff_allowed cleaning_before_checkout,-0.11471280759866599,-0.06675198103319063,-0.08896833500662427
luggage_dropoff_allowed essentials,0.051184819600082906,-0.03491202671180164,-0.01088724408845039
luggage_dropoff_allowed long_term_stays_allowed,0.19058983878516036,-0.013910136305547985,0.0515400965332486
luxury,0.05788324019064585,-0.01152081944929968,0.022651401399044275
luxury apt,0.08118136356293247,0.016566611033179347,0.06026062822245236
luxury charlotte,-0.10012843883635913,-0.030119395679493746,-0.0647120311893888
luxury guest,-0.014652989404662295,0.006510823286508757,-0.0014643752250415203
luxury myers,-0.05440772690786501,0.03450452716219825,-0.01490558877984958
luxury near,0.1318713364722059,-0.04009175715708707,0.04110876854296196
luxury parkside,-0.06603057311994044,0.1297734810193504,0.02527193280979011
meghan,-0.13689626047714157,-0.0444081849628603,-0.08771865830070827
meghan place,-0.13689626047714157,-0.0444081849628603,-0.08771865830070827
mi,0.028272966644437885,-0.053330922216264454,-0.04533274762853152
mi away,0.10823817903459307,-0.0593862237080143,-0.012090107402046099
mi dtwn,-0.03799231367044233,0.0643849620670361,0.01435791639952734
mi noda,-0.07727962398528526,-0.028256688232427184,-0.05042648430018011
mi uptown,-0.0455231805533304,-0.028141843979137757,-0.0474126906891822
microwave cleaning_products,0.007413553391174981,0.028890241412292544,0.03044687626880014
microwave coffee_maker,-0.16454699786638263,-0.0003338872214364503,-0.08166906383348124
microwave cooking_basics,0.27351693965217144,0.06857977654027064,0.2103785786027669
microwave dishes_and_silverware,-0.07083950512459364,-0.1891218243082807,-0.22108198388312078
microwave dishwasher,-0.06146191012736741,-0.06226300888719681,-0.0760891534044912
microwave freezer,-0.08870992341023373,-0.043661324284568384,-0.06145333679210245
microwave mini_fridge,0.027870779237819655,-0.1198342106686692,-0.10615547607942734
mid,0.1864819191287874,-0.056178772824969164,0.032534391045230496
mid century,0.1864819191287874,-0.056178772824969164,0.032534391045230496
midtown,-0.03877496872430334,-0.03040024607295034,-0.038997725172953315
midtown cleaning_products,-0.03877496872430334,-0.03040024607295034,-0.038997725172953315
midwood,0.04372548270738605,-0.08020368554006632,-0.04922843423138699
midwood bathtub,-0.07665227211508564,-0.039297636618429305,-0.0565659017693393
midwood bungalow,-0.06694941053086677,-0.01250599318765975,-0.03433882124708622
midwood carriage,0.0017383301914411715,-0.030481854652520797,-0.03119494105133132
midwood commonwealth,-0.05525349684829206,-0.02537466465510858,-0.037788790669674756
midwood duplex,-0.027453449325258398,-0.022710236481060193,-0.03078518933488011
midwood hair_dryer,0.06981855383801105,0.06453950663452185,0.11732631796565907
midwood private,0.08051909436566806,-0.06242402060181713,-0.043328620824350315
midwood tv,0.05275417265629779,-0.05154336063003342,-0.03895527894783336
midwood wifi,0.13365573372162204,-0.057559500970885545,0.0014783949961999674
mile,-0.12984422558867575,0.02957595016164169,-0.048917383263230044
mile uptown,-0.12984422558867575,0.02957595016164169,-0.048917383263230044
miles,-0.06146191012736741,-0.06226300888719681,-0.0760891534044912
miles uptown,-0.06146191012736741,-0.06226300888719681,-0.0760891534044912
mills,-0.019600214192799784,-0.014036170440644449,-0.02554150141830514
mills speedway,-0.019600214192799784,-0.014036170440644449,-0.02554150141830514
min,-0.04950231633898891,0.023900454183463135,0.003406867092144896
min day,-0.01607669291137272,-0.018648853921577377,-0.022117553138945593
min uptown,-0.04754651609505548,0.027173566649691054,0.0069807642354457
mini_fridge,0.023495951859572727,-0.04041547109634827,-0.022942371961491646
mini_fridge coffee_maker,0.05132066459008095,-0.11933147735009275,-0.1064976591736579
mini_fridge freezer,0.00035605965497420713,0.02674446650504381,0.03966619706282501
mini_fridge private_entrance,-0.05276197053877537,-0.024919388152696665,-0.03084638121030752
mini_golf,-0.149834725769269,0.07021574816668796,-0.050500753057249194
mini_golf laser_tag,-0.149834725769269,0.07021574816668796,-0.050500753057249194
minimum,-0.0454897898764915,-0.02467269432912928,-0.03379495510598053
minimum tv,-0.0454897898764915,-0.02467269432912928,-0.03379495510598053
mins,-0.0026134101722796355,0.020613304620109987,0.0057838908067250365
mins uptown,-0.0026134101722796355,0.020613304620109987,0.0057838908067250365
minutes,-0.023543476051450997,-0.022935242884078832,-0.026357771073361465
minutes carowinds,0.007413553391174981,0.028890241412292544,0.03044687626880014
minutes epicentre,0.08939114674912975,-0.02759472524959712,0.021848432128696763
minutes gold,-0.02785575197574486,-0.022112172749597415,-0.03155796169998023
minutes uptown,-0.07842249499508003,-0.015240669671309987,-0.04748980954313206
modern,0.07582412907757677,-0.04060693704613431,0.02616207385491759
modern bamboo,0.04401201803386188,0.02460220660974694,0.05717388994801539
modern charming,0.127922781067792,-0.03063517509287168,0.05645557344469706
modern comfort,-0.06587673481392167,-0.0047599185202574735,-0.035260781059974544
modern guest,-0.0455231805533304,-0.028141843979137757,-0.0474126906891822
modern home,-0.07420197090284031,0.02182766002302118,-0.022090699678560647
modern luxury,0.13089160331978733,-0.04037402495301735,0.04055076792168318
modern studio,-0.04983458080327919,-0.014877753760767366,-0.03263644115670081
modern townhouse,-0.012202513565367957,-0.027512259090677525,-0.03208757894609616
modern trendy,-0.023208776366451068,-0.0020524244784036042,-0.015303332154841823
modern unc,-0.0024496638774779192,-0.017652385860292767,0.0009455181841166897
mosquito_net,-0.06505909035501763,-0.004828670732411638,-0.04075261498987536
mosquito_net clothing_storage,-0.06505909035501763,-0.004828670732411638,-0.04075261498987536
myers,-0.10919447671071954,0.05821902820270238,-0.006415216220896931
myers park,-0.10919447671071954,0.05821902820270238,-0.006415216220896931
nascar,-0.12706919709062084,-0.04041928709913342,-0.07425141655752743
nascar pnc,-0.12706919709062084,-0.04041928709913342,-0.07425141655752743
nature,-0.06773342470953449,-0.0021024436025379564,-0.03637056051604581
nature trail,-0.06773342470953449,-0.0021024436025379564,-0.03637056051604581
nc,-0.02025286758680411,0.018724538741977274,-0.00022759101046147795
nc bathtub,-0.02025286758680411,0.018724538741977274,-0.00022759101046147795
near,0.0523341703430492,-0.015366859440253493,0.020122448295721716
near ballantyne,0.0677732475788413,-0.04094962604291094,-0.01737893092885818
near bank,0.026136814741876648,-0.036458249403140415,-0.025530778416718868
near dilworth,-0.057897788952628766,0.0038476318670753436,-0.020622348921433605
near lake,-0.012604011569605979,0.026657066299626046,0.013916009466106296
near noda,0.07079581113569194,-0.053406271796479776,-0.02547332998827826
near unc,-0.03799231367044233,0.0643849620670361,0.01435791639952734
near uncc,-0.015013498276600921,0.026501424262470912,0.04157761657918174
near uptown,0.02997401655975132,0.005209925200120228,0.03972602157210408
neighborhood,0.04136989179393313,-0.07149819686705033,-0.08082170102263592
neighborhood cul,-0.07643462854548493,0.040810811866359785,-0.020086889333785128
neighborhood hair_dryer,0.08135315627562373,-0.09788275754276189,-0.07966039936239323
nest,-0.014475040372177428,-0.03923112004905203,-0.02761273170790157
nest hair_dryer,-0.014475040372177428,-0.03923112004905203,-0.02761273170790157
new,0.06641440482881397,-0.07041105526141332,-0.05359655042257038
new design,-0.05334243379237328,0.011227269418127588,-0.026557418051155753
new studio,0.07680849938304281,-0.07345011694252514,-0.04972909302718054
newly,-0.05145448398026869,-0.024311303014457587,-0.04086938879301943
newly renovated,-0.05145448398026869,-0.024311303014457587,-0.04086938879301943
nights,-0.0454897898764915,-0.02467269432912928,-0.03379495510598053
nights minimum,-0.0454897898764915,-0.02467269432912928,-0.03379495510598053
noda,0.015911752097245813,-0.08691778118730399,-0.0726956204025527
noda center,-0.06822605344089863,-0.017400267231500222,-0.039712176379695846
noda district,-0.03799231367044233,0.0643849620670361,0.01435791639952734
noda hair_dryer,-0.07727962398528526,-0.028256688232427184,-0.05042648430018011
noda hot_water,0.07079581113569194,-0.053406271796479776,-0.02547332998827826
noda luxury,-0.10012843883635913,-0.030119395679493746,-0.0647120311893888
noda plaza,-0.06081398934410383,-0.03334926948094228,-0.04184252254055308
noda uptown,0.16934825341472856,-0.0650464311486813,0.004835857628233276
noda walk,-0.06822605344089863,-0.017400267231500222,-0.039712176379695846
north,0.03067607942436846,-0.05975741684366382,-0.0444728377875907
north clt,0.03067607942436846,-0.05975741684366382,-0.0444728377875907
nurses,-0.06575038443259944,-0.0381255404094617,-0.058028832972115446
nurses fav,-0.06575038443259944,-0.0381255404094617,-0.058028832972115446
open,-0.07221190611680622,-0.01621180928920306,-0.0396300543300261
open concept,-0.03106737406062521,-0.018050653893530902,-0.027593972082401077
open floor,-0.06694941053086677,-0.01250599318765975,-0.03433882124708622
outdoor,-0.004880626370069746,0.27269493140415607,0.2350661842802294
outdoor lounge,-0.004880626370069746,0.27269493140415607,0.2350661842802294
outdoor_dining_area,0.12876511091611512,0.1449472499654612,0.21076124579899583
outdoor_dining_area bbq_grill,0.1222436162818879,0.09764084711940417,0.14975309309745466
outdoor_dining_area free_parking_on_premises,0.11126776222976224,0.0879996733758803,0.16105952742352336
outdoor_dining_area free_street_parking,-0.03568461296348716,-0.06098994914953617,-0.06704587836414892
outdoor_dining_area freezer,-0.13887607800384646,0.010486013419567179,-0.09293195093647087
outdoor_dining_area outdoor_kitchen,0.08118136356293247,0.016566611033179347,0.06026062822245236
outdoor_dining_area private_entrance,-0.006459015750603273,0.1229852234189074,0.15689428950114973
outdoor_dining_area sun_loungers,-0.013140137951365429,-0.04362135175909941,-0.04445027862261067
outdoor_dining_area toaster,-0.062268561724115976,0.027579834303994164,-0.029958105771844205
outdoor_furniture,0.0796366774107506,0.18594452832850256,0.20236553479309605
outdoor_furniture bbq_grill,-0.07941971532188627,0.08621515723743377,0.04382290693802737
outdoor_furniture cleaning_products,-0.10161907817003603,-0.0676974730917189,-0.12981842071824357
outdoor_furniture free_parking_on_premises,0.038956242490068065,0.01802895650991214,0.029000363664605587
outdoor_furniture free_street_parking,0.07915825441548174,-0.07021799083059693,-0.05580814209757922
outdoor_furniture hammock,0.06960684133290226,0.20697391991928818,0.26148760659574166
outdoor_furniture heating,-0.11791856984426116,0.042668258261007605,-0.03253232204295229
outdoor_furniture hot_tub,-0.07590011398963582,0.1584186887796689,0.0726442365425677
outdoor_furniture indoor_fireplace,-0.041583951126521836,0.01575504817022069,-0.016619409276500945
outdoor_furniture microwave,-0.07533915729849115,0.04592070840827891,0.008258812421115274
outdoor_furniture outdoor_dining_area,0.13342900061885812,0.06014496055072992,0.12144259518302886
outdoor_kitchen,0.03102500208819553,0.06289721184970988,0.07390930860272567
outdoor_kitchen bbq_grill,0.08118136356293247,0.016566611033179347,0.06026062822245236
outdoor_kitchen private_entrance,-0.04661810687943532,0.07663033654006568,0.04287944684652554
outdoor_playground,-0.03619381086811092,0.03964370037004003,0.033151914221276196
outdoor_playground air_conditioning,-0.02406617114085916,0.01613849665024598,0.01514643583210929
outdoor_playground hair_dryer,-0.03223866922741292,0.05554811458040373,0.04318395574372724
outdoor_shower,0.03635636095544275,0.03190863150558741,0.05803947230083496
outdoor_shower hot_water,0.03635636095544275,0.03190863150558741,0.05803947230083496
outlet_covers,0.061873548986030175,-0.055473880390673705,-0.0032141310387948058
outlet_covers air_conditioning,-0.026067894791765335,-0.08372258217924018,-0.07388657249503525
outlet_covers board_games,-0.007733175369087701,0.04634484926721086,0.036875689539296694
outlet_covers table_corner_guards,0.1318713364722059,-0.04009175715708707,0.04110876854296196
oven,0.15416945736109772,0.15751176605602832,0.25195916895210985
oven clothing_storage,-0.05385620926728165,0.007653192315562825,-0.026263833693589977
oven coffee,0.007413553391174981,0.028890241412292544,0.03044687626880014
oven coffee_maker,0.15112209438007546,-0.10618764529483134,-0.014698978006223508
oven hot_water_kettle,0.0191491614276004,0.22492528746679394,0.23298150570166787
oven paid_parking_on_premises,-0.0526458269945162,-0.010290799710785226,-0.030636481810646016
oven stove,-0.12487784096789377,0.02704529518161425,-0.04296687936135674
oven washer,-0.03223866922741292,0.05554811458040373,0.04318395574372724
overlooking,-0.048249301153795915,-0.07542347812323906,-0.08386048836133476
overlooking petting,-0.048249301153795915,-0.07542347812323906,-0.08386048836133476
pack_n_playtravel_crib,-0.0068728353480122985,0.21245844736960617,0.17805535237783154
pack_n_playtravel_crib air_conditioning,-0.08306171244417218,-0.027727595177692292,-0.05387418361891156
pack_n_playtravel_crib baby_bath,0.01066892866219421,0.002752609648743413,0.026113092657027083
pack_n_playtravel_crib baby_safety_gates,-0.07813324248075734,-0.003736221517515671,-0.045467157525676816
pack_n_playtravel_crib board_games,0.19511076221885418,-0.0018959054975351635,0.07020756256392006
pack_n_playtravel_crib childrens_books_and_toys,0.0702136248380834,0.16434908783142946,0.16744847842280566
pack_n_playtravel_crib childrens_dinnerware,0.0040914143834580394,-0.0030810454661995383,-0.003971892933949194
pack_n_playtravel_crib fireplace_guards,0.028620331619795547,0.013479103030748656,0.03482996109586002
pack_n_playtravel_crib free_parking_on_premises,-0.09235779220043945,-0.016021078661855148,-0.054974502697179004
pack_n_playtravel_crib high_chair,-0.08543712182494506,0.12306489459694839,0.08460174388969538
pack_n_playtravel_crib hot_water,0.02790908387531646,-0.0041741739304440835,0.0047301345836705515
pack_n_playtravel_crib roomdarkening_shades,-0.17751605572244614,0.16071840246926847,0.0051040001266898505
paid_parking_off_premises,0.05515029396661328,-0.04327348622145342,-0.00028416899846068333
paid_parking_off_premises books_and_reading_material,-0.09528093143277447,-0.01995884940220574,-0.05492122446337815
paid_parking_off_premises ceiling_fan,-0.0526458269945162,-0.010290799710785226,-0.030636481810646016
paid_parking_off_premises hot_water,-0.07940692243058343,-0.01598943062255069,-0.048787733878687296
paid_parking_off_premises luggage_dropoff_allowed,0.07844832345050075,-0.05340627179647976,-0.018084104860723663
paid_parking_off_premises paid_parking_on_premises,0.08824890236819273,-0.03316059589958704,0.020021384733859178
paid_parking_off_premises pets_allowed,-0.06381044572191497,0.06750857005267319,0.030321333255332095
paid_parking_off_premises single_level_home,0.05978396794211296,-0.02199477458700002,0.022035323039094782
paid_parking_on_premises,0.06873447643064945,-0.04758235072230346,-0.004678311889323514
paid_parking_on_premises coffee,-0.0526458269945162,-0.010290799710785226,-0.030636481810646016
paid_parking_on_premises luggage_dropoff_allowed,0.08824890236819273,-0.03316059589958704,0.020021384733859178
paid_parking_on_premises pets_allowed,0.026136814741876648,-0.036458249403140415,-0.025530778416718868
park,-0.12854089091923512,0.04189045880459788,-0.02966115853980811
park abode,-0.06020087290483315,-0.006425360802059962,-0.038518107178425666
park bedroom,-0.015678988761982978,-0.026839349896178945,-0.027722439687939353
park br,-0.12036001959563636,0.060317876004091615,-0.021899313037335968
park condo,-0.06587673481392167,-0.0047599185202574735,-0.035260781059974544
park gem,-0.036566223241447454,0.0016878229358699714,-0.01920933881929291
park great,-0.0670293370082036,0.0012736750895143496,-0.037133656186192104
park neighborhood,-0.03127889858853645,-0.024506703030770224,-0.03195934298134752
park porch,0.05064661234862149,0.03424854906710601,0.07162079197320295
parking,-0.06301985240614871,0.14515558452101956,0.09626341629454571
parking balcony,-0.03569534666470492,-0.004726835235024936,-0.007681855213921611
parking bathtub,-0.035217665014297676,-0.005682094233088675,-0.02761851880947743
parking hair_dryer,-0.18754398354734805,0.04022499898184582,-0.08505794777058295
parking pet,0.0033959697532325193,0.046511296251505414,0.05380854210788513
parking pets,0.08755319616186628,0.03653168570416874,0.08825152083072683
parking pool,-0.04983458080327919,-0.014877753760767366,-0.03263644115670081
parking walkable,0.02892398803449024,-0.022074061205587685,0.003403028059109645
parking wifi,-0.03688596929411765,0.25835677905618326,0.19197198722685782
parks,-0.014652989404662295,0.006510823286508757,-0.0014643752250415203
parks hair_dryer,-0.014652989404662295,0.006510823286508757,-0.0014643752250415203
parkside,-0.06603057311994044,0.1297734810193504,0.02527193280979011
parkside townhome,-0.06603057311994044,0.1297734810193504,0.02527193280979011
parkwood,-0.021482706991973414,0.03398892320824576,0.03973297314063983
parkwood avenue,-0.021482706991973414,0.03398892320824576,0.03973297314063983
patio,-0.0317637794390042,0.008842414153464144,-0.004038633947670483
patio hair_dryer,-0.058614993444210325,0.0431011723268709,0.005138666265397262
patio hammock,0.0296937965082362,-0.02143755740907893,0.004943154008943158
patio mile,-0.07432170810695446,-0.006927999123018429,-0.04160981276481824
patio vibes,0.004464227098700781,-0.013434626253499261,-0.01045496830113488
patio_or_balcony,0.08852976152698522,0.05468484695314514,0.09819239230094619
patio_or_balcony backyard,0.05232692620681343,0.05912553914641499,0.08886811434040315
patio_or_balcony bbq_grill,-0.01193711425014701,-0.0395750447813835,-0.04068126036207051
patio_or_balcony dining_table,-0.09020103631813309,0.03453670045412698,-0.03718579027802955
patio_or_balcony essentials,-0.07940692243058343,-0.01598943062255069,-0.048787733878687296
patio_or_balcony fire_pit,0.04152732564926522,0.021244351648128955,0.061459423092912455
patio_or_balcony first_aid_kit,-0.07993296925806262,0.09078447159309365,0.09029295756792773
patio_or_balcony free_parking_on_premises,0.01810893712574093,-0.12412496663979686,-0.12409419754301736
patio_or_balcony free_street_parking,-0.04401320705481738,-0.023967258023725707,-0.03708541366300737
patio_or_balcony long_term_stays_allowed,-0.09034864222099122,-0.012831677950546344,-0.05471454464854332
patio_or_balcony luggage_dropoff_allowed,0.0677732475788413,-0.04094962604291094,-0.01737893092885818
patio_or_balcony outdoor_furniture,0.11114151745837016,0.04989950013742692,0.07666163752132893
patio_or_balcony toaster,-0.09528093143277447,-0.01995884940220574,-0.05492122446337815
peaceful,-0.08135474448879343,-0.011190882643733514,-0.053795414003826446
peaceful charlotte,-0.0707316208380034,-0.008316967644573927,-0.038060754005887674
peaceful garden,0.03067607942436846,-0.05975741684366382,-0.0444728377875907
peaceful hair_dryer,-0.07813324248075734,-0.003736221517515671,-0.045467157525676816
peaceful zen,-0.04661810687943532,0.07663033654006568,0.04287944684652554
pearl,0.03592905260303575,0.02434383812177085,0.05016760490640064
pearl lake,0.03592905260303575,0.02434383812177085,0.05016760490640064
pet,0.03961879435093854,0.013427386149071427,0.01941187335853799
pet friend,-0.05191013738457161,0.007882618170149779,-0.009554496177884945
pet friendly,0.06734392085520145,0.011071007565147213,0.02567038788212837
pets,0.11109433613214022,-0.004010968243753502,0.05213424697219117
pets hair_dryer,0.05312105076750742,0.03651878917493401,0.072920672225837
pets rnc,0.00717304102160199,0.009016697859644894,0.016859791154486384
pets welcome,0.08442780166100919,0.009284306363204,0.05008120726088892
pets welcomed,0.1014460785951375,-0.0676077142328731,-0.03166181985425105
pets_allowed,-0.03504462607233873,0.09814213488906688,0.09743089473825989
pets_allowed breakfast,-0.019450473863899524,-0.02775196507347312,-0.029574126777906898
pets_allowed conditioner,-0.1520326364519033,0.0788172872636094,-0.02926266261158016
pets_allowed free_street_parking,-0.056244750060363564,0.0032692519688479697,-0.028597106746662878
pets_allowed gym,-0.06610910409272212,-0.011607666538190883,-0.040001812762648296
pets_allowed hot_water,0.0012133171749566854,-0.008021341725972705,0.0060720543454794215
pets_allowed long_term_stays_allowed,0.009758302221472554,0.031023178975977755,0.04526063764139568
pets_allowed luggage_dropoff_allowed,0.1053603599643641,0.1118965873366315,0.1812771079222479
petting,-0.048249301153795915,-0.07542347812323906,-0.08386048836133476
petting zoo,-0.048249301153795915,-0.07542347812323906,-0.08386048836133476
pit,-0.004880626370069746,0.27269493140415607,0.2350661842802294
pit bbq,-0.004880626370069746,0.27269493140415607,0.2350661842802294
place,-0.13975295701554066,-0.043352896334909886,-0.0886525385393036
place suite,-0.13689626047714157,-0.0444081849628603,-0.08771865830070827
plan,-0.06694941053086677,-0.01250599318765975,-0.03433882124708622
plan plaza,-0.06694941053086677,-0.01250599318765975,-0.03433882124708622
plaza,0.04902795162211247,-0.07813980751329574,-0.04589492196894057
plaza midwood,0.04902795162211247,-0.07813980751329574,-0.04589492196894057
plush,-0.05380427293213464,0.02852388984757176,-0.016574602778910066
plush myers,-0.05380427293213464,0.02852388984757176,-0.016574602778910066
pnc,-0.09671781769584428,-0.03676072494686532,-0.0673435001755854
pnc acre,-0.12706919709062084,-0.04041928709913342,-0.07425141655752743
pnc ikea,-0.019600214192799784,-0.014036170440644449,-0.02554150141830514
pocket_wifi,0.03067382689917772,0.12788036904728642,0.12321314732264502
pocket_wifi kitchen,0.03238425119204946,0.1551693173043999,0.1475257559621987
pocket_wifi microwave,0.0677732475788413,-0.04094962604291094,-0.01737893092885818
pocket_wifi refrigerator,-0.08870992341023373,-0.043661324284568384,-0.06145333679210245
pool,0.10726228235079802,-0.035246782982001686,-0.005611047966827419
pool bikes,-0.06773342470953449,-0.0021024436025379564,-0.03637056051604581
pool close,-0.06539146251612374,0.12139176223766956,0.014552397668367311
pool crib,-0.07940692243058343,-0.01598943062255069,-0.048787733878687296
pool elevator,0.13747331034414592,-0.08357186266281384,-0.00040098342457685316
pool great,-0.03964395948113136,0.2361389522329443,0.10144023939000646
pool gym,0.055497811781003756,-0.03124493479282354,0.008826558500877692
pool hair_dryer,0.08939114674912975,-0.02759472524959712,0.021848432128696763
pool hot,-0.06461988595271237,0.16329757264283631,0.06423890147102734
pool hot_tub,-0.03964395948113136,0.2361389522329443,0.10144023939000646
pool kitchen,-0.06975956089718967,0.033286769117705076,-0.035909142650939044
pool long_term_stays_allowed,0.009575712617221548,0.018643225620381933,0.036861415318528844
pool luggage_dropoff_allowed,-0.013140137951365429,-0.04362135175909941,-0.04445027862261067
